date,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,close_diff_1,adAverage_diff_1,adAverage_pct_1,adclose_pct_1,adclose_diff_1,close_pct_1,close_diff_1_shift_back_1,adAverage_diff_1_shift_back_1,adclose_diff_1_shift_back_1,adclose_pct_1_shift_back_1,adAverage_pct_1_shift_back_1,close_pct_1_shift_back_1,SMA_10,SMA_20,RSI,Stoch,adClose_Lag1,adClose_Lag2,VWAP,ADL,Upper_Band,Middle_Band,Lower_Band,MACD,%K,%D,MoM
2017-02-17,4.4,5.0,3.8,4.4,4.4,4.4,4.4,4.4,3.375,3.375,3.375,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9040999999999997,4.23385,31.788415731918203,-56.94444444444449,3.375,3.375,0.0,0.0,5.642986228332831,4.233849999999999,2.8247137716671658,,-34.166666666666686,-34.16666666666671,-2.3
2017-02-20,4.4,5.0,3.8,4.4,4.4,4.4,4.4,4.4,3.375,3.375,3.375,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6741,4.184,31.788415731918203,0.0,3.375,3.375,0.0,0.0,5.639827050167721,4.183999999999999,2.7281729498322775,,-34.166666666666686,-34.16666666666671,-2.3
2017-02-21,4.4,5.0,3.8,4.4,4.4,4.4,4.4,4.4,3.375,3.375,3.375,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4603,0.46099999999999985,0.1365925925925926,13.6364,0.13636363636363624,3.5208,4.13415,31.788415731918207,0.0,3.375,3.375,0.0,0.0,5.628579560066335,4.134149999999999,2.639720439933664,,-34.166666666666686,-34.16666666666671,-1.5330000000000004
2017-02-22,4.4,5.0,3.8,5.0,5.0,5.0,5.0,5.0,3.836,3.836,3.836,3.836,3.836,100.0,500000.0,0.6,0.4603,13.6364,0.1365925925925926,0.46099999999999985,0.13636363636363624,0.0,0.0,0.0,0.0,0.0,0.0,3.4672000000000005,4.10735,46.691407280821004,-31.333333333333382,3.375,3.375,1.2786666666666666,0.0,5.602980606132439,4.1073499999999985,2.611719393867558,,-29.044444444444462,-32.4592592592593,-0.536
2017-02-23,5.0,5.7,4.3,5.0,5.0,5.0,5.0,5.0,3.836,3.836,3.836,3.836,3.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4671999999999996,4.080550000000001,46.691407280821004,-62.666666666666764,3.836,3.375,0.0,0.0,5.575460094286637,4.080549999999999,2.5856399057133608,,-23.922222222222242,-29.044444444444483,0.0
2017-02-24,5.0,5.7,4.3,5.0,5.0,5.0,5.0,5.0,3.836,3.836,3.836,3.836,3.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5132999999999996,4.05375,46.691407280821004,-94.00000000000016,3.836,3.836,0.0,0.0,5.546015241168633,4.053749999999999,2.561484758831365,-0.18012891166039813,-21.933333333333355,-24.966666666666708,0.46099999999999985
2017-02-27,5.0,5.7,4.3,5.0,5.0,5.0,5.0,5.0,3.836,3.836,3.836,3.836,3.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5594,4.02695,46.69140728082101,-94.00000000000016,3.836,3.836,0.0,0.0,5.514635783356185,4.0269499999999985,2.5392642166438115,-0.16580483936442336,-30.128205128205156,-25.32792022792027,0.46099999999999985
2017-02-28,5.0,5.7,4.3,5.0,5.0,5.0,5.0,5.0,3.836,3.836,3.836,3.836,3.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5369,0.536,0.13972888425443175,14.0,0.14000000000000012,3.6055,4.00015,46.69140728082101,-62.66666666666677,3.836,3.836,0.0,0.0,5.481303776621489,4.000149999999999,2.518996223378508,-0.15269276176086022,-55.194871794871865,-35.752136752136806,0.46099999999999985
2017-03-01,5.0,5.7,4.3,5.7,5.7,5.7,5.7,5.7,4.372,4.372,4.372,4.372,4.372,100.0,570000.0,0.7,0.5369,14.0,0.13972888425443175,0.536,0.14000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,3.7052,4.00015,61.030639034873005,-61.2380952380953,3.836,3.836,2.186,0.0,5.481303776621489,4.000149999999999,2.518996223378508,-0.0979218432764628,-46.51282051282059,-43.945299145299224,0.9969999999999999
2017-03-02,5.7,6.5,4.9,5.7,5.7,5.7,5.7,5.7,4.372,4.372,4.372,4.372,4.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8049,3.9695,61.03063903487301,-59.80952380952382,4.372,3.836,0.0,0.0,5.392077730740958,3.9694999999999987,2.5469222692590394,-0.053894236563314823,-32.769230769230845,-44.82564102564112,0.9969999999999999
2017-03-03,5.7,6.5,4.9,5.7,5.7,5.7,5.7,5.7,4.372,4.372,4.372,4.372,4.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9046,3.90435,61.03063903487301,-89.71428571428572,4.372,4.372,0.0,0.0,5.111580098200049,3.9043499999999987,2.6971199017999483,-0.01878549356511261,-2.153846153846194,-27.14529914529923,0.9969999999999999
2017-03-06,5.7,6.5,4.9,5.7,5.7,5.7,5.7,5.7,4.372,4.372,4.372,4.372,4.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6135,0.6130000000000004,0.14021043000914912,14.0351,0.14035087719298245,4.0043,3.8391999999999995,61.03063903487301,-89.71428571428572,4.372,4.372,0.0,0.0,4.765010693392593,3.839199999999999,2.9133893066074052,0.008935436061001667,-2.153846153846194,-12.35897435897443,0.9969999999999999
2017-03-07,5.7,6.5,4.9,6.5,6.5,6.5,6.5,6.5,4.985,4.985,4.985,4.985,4.985,100.0,650000.0,0.8,0.6135,14.0351,0.14021043000914912,0.6130000000000004,0.14035087719298245,0.9,0.6902,0.6899999999999995,0.13841524573721142,13.8462,0.1384615384615384,4.1653,3.8430499999999994,72.43593110292709,-89.60119047619048,4.372,4.372,1.6616666666666668,0.0,4.787068532657114,3.843049999999999,2.8990314673428843,0.0794525696876045,7.849816849816822,1.1807081807081243,1.6100000000000003
2017-03-08,6.5,7.4,5.6,7.4,7.4,7.4,7.4,7.4,5.675,5.675,5.675,5.675,5.675,100.0,740000.0,0.9,0.6902,13.8462,0.13841524573721142,0.6899999999999995,0.1384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,4.3492,3.9081999999999995,79.65417719654388,-60.18662464985996,4.985,4.372,1.8916666666666666,0.0,5.1286275644216275,3.9081999999999986,2.6877724355783696,0.18883832885730634,22.734432234432216,9.476800976800929,1.839
2017-03-09,7.4,8.5,6.3,7.4,7.4,7.4,7.4,7.4,5.675,5.675,5.675,5.675,5.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5331,4.00015,79.6541771965439,-30.772058823529434,5.675,4.985,0.0,0.0,5.4419884479545875,4.000149999999999,2.55831155204541,0.27238741847622006,37.619047619047606,22.734432234432195,1.839
2017-03-10,7.4,8.5,6.3,7.4,7.4,7.4,7.4,7.4,5.675,5.675,5.675,5.675,5.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7671,0.7690000000000001,0.13550660792951552,13.5135,0.1351351351351351,4.7170000000000005,4.11515,79.6541771965439,-1.470588235294147,5.675,5.675,0.0,0.0,5.699088164828447,4.115149999999998,2.5312118351715496,0.334741976799001,42.49999999999998,34.284493284493244,1.839
2017-03-13,7.4,8.5,6.3,7.0,8.4,7.0,8.4,7.6,5.368,6.444,5.368,6.444,5.829,300.0,2280000.0,1.0,0.7671,13.5135,0.13550660792951552,0.7690000000000001,0.1351351351351351,0.0,0.0,-0.6150000000000002,-0.09543761638733705,0.0,-0.09523809523809534,4.9778,4.2686,85.08937638301013,-1.9628482972136456,5.675,5.675,3.222,-538.2857142857143,6.109745447812338,4.268599999999998,2.427454552187659,0.4411252691966343,42.49019607843136,40.86974789915963,2.608
2017-03-14,7.6,8.7,6.5,7.6,7.6,7.6,7.6,7.6,5.829,5.829,5.829,5.829,5.829,0.0,0.0,0.0,0.0,0.0,-0.09543761638733705,-0.6150000000000002,-0.09523809523809534,0.0,0.0,0.0,0.0,0.0,0.0,5.1771,4.391299999999999,69.17401066815133,-29.35360459973465,6.444,5.675,0.0,-538.2857142857143,6.303592038366552,4.391299999999998,2.479007961633445,0.47038710490194013,36.45098039215685,40.48039215686271,1.9929999999999999
2017-03-15,7.6,8.7,6.5,7.6,7.6,7.6,7.6,7.6,5.829,5.829,5.829,5.829,5.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6904,0.6909999999999998,0.11854520500943555,11.8421,0.11842105263157898,5.322799999999999,4.514,69.17401066815134,-56.74436090225564,5.829,6.444,0.0,-538.2857142857143,6.464246856169783,4.513999999999998,2.563753143830212,0.48795250774909427,30.411764705882344,36.45098039215683,1.4569999999999999
2017-03-16,7.6,8.7,6.5,8.3,8.5,8.3,8.5,8.4,6.366,6.52,6.366,6.52,6.444,300.0,2520000.0,0.9,0.6904,11.8421,0.11854520500943555,0.6909999999999998,0.11842105263157898,0.0,0.0,-0.07599999999999962,-0.011656441717791344,0.0,-0.0117647058823529,5.537599999999999,4.67125,75.21493775776653,-66.42857142857144,5.829,5.829,2.445,-6178.285714285737,6.732777479807176,4.671249999999998,2.6097225201928205,0.5512763702903225,30.731092436974773,32.531279178337975,2.1479999999999997
2017-03-17,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,-0.011656441717791344,-0.07599999999999962,-0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,5.7448,4.8247,73.50867699053852,-50.90317460317462,6.52,5.829,0.0,-6178.285714285737,6.933771748423961,4.824699999999998,2.7156282515760357,0.5885440532466664,36.35602240896357,32.49962651727355,2.072
2017-03-20,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.952,4.978149999999999,73.50867699053852,-65.83703703703704,6.444,6.52,0.0,-6178.285714285737,7.0895704957800625,4.978149999999998,2.8667295042199332,0.6110353256113603,37.08571428571427,34.724276377217514,2.072
2017-03-21,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0979,5.1316,73.50867699053852,-97.98518518518513,6.444,6.444,0.0,-6178.285714285737,7.200327666948968,5.131599999999998,3.062872333051028,0.6216933273146248,31.466666666666654,34.96946778711481,1.4589999999999996
2017-03-22,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1748,5.262,73.50867699053852,-394.9629629629641,6.444,6.444,0.0,-6178.285714285737,7.316356444242354,5.261999999999999,3.207643555757643,0.6229587893064732,26.57142857142856,31.70793650793647,0.7690000000000001
2017-03-23,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2517,5.3924,73.50867699053852,-352.14814814814935,6.444,6.444,0.0,-6178.285714285737,7.398663532041614,5.3923999999999985,3.3861364679583827,0.6168510026698142,26.57142857142856,28.20317460317457,0.7690000000000001
2017-03-24,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3286,5.5228,73.50867699053852,-309.33333333333456,6.444,6.444,0.0,-6178.285714285737,7.444719103396425,5.522799999999998,3.600880896603572,0.6050360586932886,16.780952380952368,23.307936507936475,0.7690000000000001
2017-03-27,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3286,5.6532,73.50867699053852,-3.789561257387201e-14,6.444,6.444,0.0,-6178.285714285737,7.449423660906426,5.653199999999999,3.8569763390935723,0.5888843383846911,-4.4317460317460435,12.973544973544941,0.0
2017-03-28,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3900999999999994,5.7836,73.50867699053852,-3.789561257387201e-14,6.444,6.444,0.0,-6178.285714285737,7.403177895625923,5.783599999999999,4.164022104374075,0.569518924030266,-25.644444444444456,-4.431746031746063,0.6150000000000002
2017-03-29,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451600000000001,5.8872,73.50867699053852,-3.789561257387201e-14,6.444,6.444,0.0,-6178.285714285737,7.3934547726065745,5.887199999999999,4.380945227393424,0.547856346698107,-37.066666666666684,-22.38095238095241,0.6150000000000002
2017-03-30,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,5.9908,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,7.34309828070588,5.990799999999999,4.638501719294118,0.5246408647803396,-37.066666666666684,-33.259259259259295,-0.07599999999999962
2017-03-31,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.0944,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,7.235782565137601,6.094399999999999,4.953017434862398,0.500473283622199,-67.52592592592592,-47.21975308641978,0.0
2017-04-03,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.198,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,7.029224398102031,6.1979999999999995,5.366775601897968,0.4758351697960519,-97.98518518518516,-67.52592592592593,0.0
2017-04-04,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.27095,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,6.893426176250998,6.27095,5.648473823749002,0.451109181245128,-394.9629629629641,-186.8246913580251,0.0
2017-04-05,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.3094,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,6.872001955204583,6.3094,5.746798044795417,0.426596122622664,-352.14814814814935,-281.6987654320996,0.0
2017-04-07,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.347849999999999,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,6.831314693643723,6.34785,5.864385306356278,0.40252924053814,-309.33333333333456,-352.1481481481494,0.0
2017-04-10,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.3863,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,6.759298713134475,6.3863,6.013301286865525,0.3790861934287477,-3.789561257387201e-14,-220.49382716049467,0.0
2017-04-11,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.3863,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,6.759298713134475,6.3863,6.013301286865525,0.356399063147272,-3.789561257387201e-14,-103.11111111111158,0.0
2017-04-12,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.417050000000001,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,6.688886329433645,6.417050000000001,6.145213670566356,0.33456271819002126,-3.789561257387201e-14,-6.947528971876534e-14,0.0
2017-04-13,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.447799999999999,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,6.48092763196998,6.447800000000001,6.414672368030022,0.3136417901672175,-3.789561257387201e-14,-6.947528971876534e-14,0.0
2017-04-14,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.444,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,6.444000000000001,6.444000000000001,6.444000000000001,0.29367648427850046,-3.789561257387201e-14,-6.947528971876534e-14,0.0
2017-04-17,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.444,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,6.444000000000001,6.444000000000001,6.444000000000001,0.2746874100434251,-3.789561257387201e-14,-6.947528971876534e-14,0.0
2017-04-18,8.4,9.6,7.2,8.4,8.4,8.4,8.4,8.4,6.444,6.444,6.444,6.444,6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9204,0.9190000000000005,0.14261328367473625,14.2857,0.1428571428571428,6.444,6.444,73.50867699053852,-3.789561257387201e-14,6.444,6.444,,-6178.285714285737,6.444000000000001,6.444000000000001,6.444000000000001,0.25667958937442403,-3.789561257387201e-14,-6.947528971876534e-14,0.0
2017-04-19,8.4,9.6,7.2,9.6,9.6,9.6,9.6,9.6,7.363,7.363,7.363,7.363,7.363,100.0,960000.0,1.2,0.9204,14.2857,0.14261328367473625,0.9190000000000005,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,6.5359,6.48995,88.96459098226447,-28.80555555555561,6.444,6.444,7.363,-6178.285714285737,6.890532812911211,6.489950000000002,6.0893671870887935,0.3129563157519941,-28.80555555555561,-9.601851851851928,0.9190000000000005
2017-04-20,9.6,11.0,8.2,9.6,9.6,9.6,9.6,9.6,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.627799999999999,6.5359,88.96459098226447,-57.61111111111118,7.363,6.444,0.0,-6178.285714285737,7.087299999999853,6.5359000000000025,5.984500000000152,0.35348131430134977,-57.61111111111118,-28.80555555555564,0.9190000000000005
2017-04-21,9.6,11.0,8.2,9.6,9.6,9.6,9.6,9.6,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7197000000000005,6.58185,88.96459098226447,-86.41666666666674,7.363,7.363,0.0,-6178.285714285737,7.238147272582957,6.581850000000003,5.925552727417049,0.3812033922041058,-86.41666666666674,-57.6111111111112,0.9190000000000005
2017-04-24,9.6,11.0,8.2,9.6,9.6,9.6,9.6,9.6,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8116,6.627799999999999,88.96459098226447,-86.41666666666674,7.363,7.363,0.0,-6178.285714285737,7.362999999999863,6.627800000000003,5.892600000000144,0.3985787707067878,-86.41666666666674,-76.81481481481491,0.9190000000000005
2017-04-25,9.6,11.0,8.2,9.6,9.6,9.6,9.6,9.6,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04166666666666674,6.903499999999999,6.67375,88.96459098226447,-57.61111111111117,7.363,7.363,0.0,-6178.285714285737,7.469627346077742,6.673750000000004,5.877872653922266,0.407649750779183,-86.41666666666674,-86.41666666666679,0.9190000000000005
2017-04-26,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04166666666666674,0.0,0.0,0.0,0.0,0.0,0.0,6.995400000000001,6.7197000000000005,88.96459098226447,-181.8888888888887,7.363,7.363,0.0,-6178.285714285737,7.561977412732712,6.719700000000005,5.877422587267298,0.4101110627928346,-86.41666666666674,-86.41666666666679,0.9190000000000005
2017-04-27,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.087300000000001,6.765650000000001,88.96459098226447,-306.16666666666623,7.363,7.363,0.0,-6178.285714285737,7.642320126101974,6.765650000000005,5.888979873898037,0.4073658108058913,-86.41666666666674,-86.41666666666679,0.9190000000000005
2017-04-28,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1792,6.811600000000001,88.96459098226447,-459.2499999999993,7.363,7.363,0.0,-6178.285714285737,7.712032429446906,6.811600000000006,5.911167570553105,0.4005726269322931,-86.41666666666674,-86.41666666666679,0.9190000000000005
2017-05-03,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2711,6.857550000000001,88.96459098226447,-459.2499999999993,7.363,7.363,0.0,-6178.285714285737,7.771943454700774,6.857550000000006,5.943156545299238,0.39068540165318044,-86.41666666666674,-86.41666666666679,0.9190000000000005
2017-05-04,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363,6.903500000000001,88.96459098226447,-306.16666666666623,7.363,7.363,0.0,-6178.285714285737,7.822499999999774,6.903500000000006,5.984500000000239,0.37848674479173106,-86.41666666666674,-86.41666666666679,0.9190000000000005
2017-05-05,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363,6.949450000000001,88.96459098226445,-153.08333333333312,7.363,7.363,,-6178.285714285737,7.863843454700729,6.949450000000008,6.035056545299287,0.36461615329296837,-86.41666666666674,-86.41666666666679,0.0
2017-05-08,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363,6.995400000000001,88.96459098226447,0.0,7.363,7.363,,-6178.285714285737,7.895832429446814,6.995400000000008,6.0949675705532025,0.34959371091310665,-86.41666666666674,-86.41666666666679,0.0
2017-05-09,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363,7.041350000000001,88.96459098226445,0.0,7.363,7.363,,-6178.285714285737,7.9180201261018635,7.041350000000008,6.164679873898153,0.33384001718628475,-86.41666666666674,-86.41666666666679,0.0
2017-05-10,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363,7.087300000000001,88.96459098226447,0.0,7.363,7.363,,-6178.285714285737,7.929577412732547,7.087300000000009,6.245022587267471,0.3176929350107258,-210.69444444444426,-127.84259259259261,0.0
2017-05-11,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363,7.133250000000001,88.96459098226447,0.0,7.363,7.363,,-6178.285714285737,7.9291273460775145,7.133250000000009,6.337372653922504,0.3014216548445674,-334.9722222222218,-210.69444444444426,0.0
2017-05-12,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363,7.1792,88.96459098226447,0.0,7.363,7.363,,-6178.285714285737,7.914399999999561,7.1792000000000105,6.44400000000046,0.2852384962546193,-459.2499999999993,-334.9722222222218,0.0
2017-05-15,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363,7.225150000000001,88.96459098226445,0.0,7.363,7.363,,-6178.285714285737,7.881447272582575,7.225150000000011,6.568852727417447,0.26930880224534803,-459.2499999999993,-417.82407407407345,0.0
2017-05-16,9.2,10.5,7.9,9.2,9.2,9.2,9.2,9.2,7.363,7.363,7.363,7.363,7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363,7.2711000000000015,88.96459098226448,0.0,7.363,7.363,,-6178.285714285737,7.822499999999347,7.271100000000011,6.7197000000006755,0.25375922657147054,-459.2499999999993,-459.2499999999993,0.0
